name;zipcode;total_employment;total_senior_employment
Hagenthal-le-Haut;68121;76,06439805;0
Hartmannswiller;68122;43,64307836;4
Hattstatt;68123;96,21712246;4,012251149
Hausgauen;68124;40,04250231;3,962264151
Hecken;68125;53,6449566;4,009237875
Hégenheim;68126;589,5608512;42,04779044
Heidwiller;68127;65,14168204;12,49146758
Heimersdorf;68128;56,00284047;4
Heimsbrunn;68129;570,9818605;51,03953548
Heiteren;68130;103,2451157;0
Heiwiller;68131;4,156424581;0
Helfrantzkirch;68132;42,69284802;3,936758893
Henflingen;68133;10,63165672;0
Herrlisheim-près-Colmar;68134;373,8264008;31,61219256
Hésingue;68135;1839,186317;237,6161568
Hettenschlag;68136;32,17712664;0
Hindlingen;68137;39,50608727;0
Hirsingue;68138;1050,787077;41,85506043
Hirtzbach;68139;171,5884433;7,9019975
Hirtzfelden;68140;111,1842904;0
Hochstatt;68141;280,8062022;16,03124265
Hohrod;68142;41,10892347;0
Holtzwihr;68143;366,2065959;23,89292914
Hombourg;68144;565,1795513;54,30417787
Horbourg-Wihr;68145;1229,698332;132,5131438
Houssen;68146;1184,626343;32,21532493
Hunawihr;68147;122,761421;16,05123682
Hundsbach;68148;16,00792079;0
Huningue;68149;3472,986741;237,9732947
Husseren-les-Châteaux;68150;120,1336757;4
Husseren-Wesserling;68151;192,7174905;8,895179176
Illfurth;68152;772,2560746;36,03851319
Illhaeusern;68153;121,0729891;0
Illzach;68154;7533,124679;519,8608535
Ingersheim;68155;1294,135531;66,79486954
Issenheim;68156;851,344675;20,02077922
Jebsheim;68157;376,6911229;15,24711659
Jettingen;68158;73,02432846;4
Jungholtz;68159;223,8416581;4
Kappelen;68160;85,3744264;4,107279693
Katzenthal;68161;123,3316371;0
Kaysersberg;68162;1742,125574;75,12133744
Kembs;68163;629,0220511;37,18498987
Kientzheim;68164;232,7022415;13,84546398
Kiffis;68165;19,74576271;0
Kingersheim;68166;4079,143925;243,7261513
Kirchberg;68167;146,4146301;5,130506485
Kn_ringue;68168;58,51783732;0
K_stlach;68169;68,52911883;4,004920049
K_tzingue;68170;15,75468484;3,93867121
Kruth;68171;170,4349765;0
Kunheim;68172;1237,328301;116,7350037
Labaroche;68173;313,2572219;36,739613
Landser;68174;255,2414812;8,953630797
Lapoutroie;68175;703,2543177;42,09342354
Largitzen;68176;32;0
Lautenbach;68177;209,9269394;32,36244698
Lautenbachzell;68178;99,18847299;7,902538071
Lauw;68179;137,44944;4,051172708
Leimbach;68180;51,72391068;4
Levoncourt;68181;24,1902707;0
Leymen;68182;157,9557764;2,879402343
Liebenswiller;68183;7,984782447;0
Liebsdorf;68184;24;0
Lièpvre;68185;1285,64566;149,7603729
Ligsdorf;68186;27,97403146;0
Linsdorf;68187;89,69108404;0
Linthal;68188;60;0
Logelheim;68189;123,6543793;8,152948
Lucelle;68190;44,8393867;0
Luemschwiller;68191;47,79911349;3,988522238
Valdieu-Lutran;68192;48,21914859;0
Luttenbach-près-Munster;68193;104,3554114;3,922077922
Lutter;68194;44,15226511;3,986622074
Lutterbach;68195;2179,972343;145,8422375
Magny;68196;16,03558801;0
Magstatt-le-Bas;68197;32,01162744;0
Magstatt-le-Haut;68198;27,89167253;0
Malmerspach;68199;135,301327;7,69031782
Manspach;68200;55,82634989;3,928089888
Masevaux;68201;1476,627701;79,19774467
Mertzen;68202;50,73650215;3,823788546
Merxheim;68203;411,4650719;49,21518699
Metzeral;68204;220,7480703;0
Meyenheim;68205;1482,120116;8
Michelbach;68206;27,44310223;0
Michelbach-le-Bas;68207;27,85768003;0
Michelbach-le-Haut;68208;53,6503678;0
Mittelwihr;68209;264,9973843;7,855595668
Mittlach;68210;40,1758044;0
Mitzach;68211;56,17753443;0
M_rnach;68212;94,68977934;0
Mollau;68213;36,96433009;0
Montreux-Jeune;68214;40,03002632;0
Montreux-Vieux;68215;125,1484054;0
Mooslargue;68216;97,41362477;7,767088052
Moosch;68217;406,3935568;3,997135286
Morschwiller-le-Bas;68218;770,0251544;30,51369063
Mortzwiller;68219;48,14710996;7,80952381
Muespach;68221;56,0444804;4
Muespach-le-Haut;68222;87,37340311;0
Muhlbach-sur-Munster;68223;127,8963234;0
Mulhouse;68224;56696,36093;4504,951729
Munchhouse;68225;158,1420904;4
Munster;68226;2401,817038;86,257208
Muntzenheim;68227;263,2502604;12,12314228
Munwiller;68228;32,6123276;0
Murbach;68229;21,39753871;4
Nambsheim;68230;104,3240648;17,20841349
Neuf-Brisach;68231;750,321743;28,21516579
Neuwiller;68232;37,85936553;0
Niederbruck;68233;286,8204012;8,352422907
Niederentzen;68234;48,08868905;3,326599327
Niederhergheim;68235;396,6231398;29,28450849
Niedermorschwihr;68237;181,7643918;3,875418864
Niffer;68238;86,55742054;0
Oberbruck;68239;28,10342408;0
Oberdorf;68240;92,51075204;4,013961606
Oberentzen;68241;34,92179978;0
Oberhergheim;68242;212,6116458;2,196814738
Oberlarg;68243;16,05414924;0
Obermorschwihr;68244;51,98848365;0
Obermorschwiller;68245;49,03236718;3,954185022
Obersaasheim;68246;59,64092393;0
Oderen;68247;317,5301885;12,17970891
Oltingue;68248;209,0433056;18,71199013
Orbey;68249;1336,490554;107,3953167
Orschwihr;68250;147,3933749;0
Osenbach;68251;96,91791837;0
Ostheim;68252;345,6899282;16,16934457
Ottmarsheim;68253;1506,665135;86,45327877
Petit-Landau;68254;45,42447079;0
Pfaffenheim;68255;285,3028257;16,05759248
Pfastatt;68256;2713,439282;181,2401322
Pfetterhouse;68257;62,56046735;0
Pulversheim;68258;1122,994137;100,8152381
Raedersdorf;68259;47,99280177;4
Raedersheim;68260;151,183423;0
Rammersmatt;68261;16,73457232;0
Ranspach;68262;90,75439097;0
Ranspach-le-Bas;68263;120,2085156;4,047548291
Ranspach-le-Haut;68264;40;0
Rantzwiller;68265;67,33058144;7,921855922
Réguisheim;68266;483,2887887;20,53565217
Reiningue;68267;218,4263455;12,11662624
Retzwiller;68268;142,5294985;7,982596954
Ribeauvillé;68269;2984,116758;158,3017757
Richwiller;68270;1435,046952;91,16231499
Riedisheim;68271;2338,990259;158,8507856
Riedwihr;68272;23,75186104;0
Riespach;68273;294,04347;4,0495657
Rimbach-près-Guebwiller;68274;58,38874614;0
Rimbach-près-Masevaux;68275;26,94199756;0
Rimbachzell;68276;12,23762376;0
Riquewihr;68277;599,7883425;25,30081004
Rixheim;68278;3805,691277;254,8516113
Roderen;68279;40,23833904;4,017877095
Rodern;68280;35,7926492;3,964179104
Roggenhouse;68281;43,80618048;3,975103734
Romagny;68282;30,4628821;0
Rombach-le-Franc;68283;90,6959496;0
Roppentzwiller;68284;263,3796219;16,24710676
Rorschwihr;68285;74,692934;0
Rosenau;68286;303,3619552;23,46362829
Rouffach;68287;4424,037507;191,79219
Ruederbach;68288;11,86920981;0
Ruelisheim;68289;336,1238989;9,052415918
Rustenhart;68290;39,24596602;4,304378014
Rumersheim-le-Haut;68291;155,1085111;0
Saint-Amarin;68292;918,371436;43,56696324
Saint-Cosme;68293;5,150789068;0
Sainte-Croix-aux-Mines;68294;425,8142505;27,3777282
Sainte-Croix-en-Plaine;68295;1698,508894;115,568667
Saint-Hippolyte;68296;264,4813485;12,11102173
Saint-Louis;68297;9844,77733;678,2982684
Sainte-Marie-aux-Mines;68298;1942,951134;76,59690299
Saint-Ulrich;68299;20,20330398;0
Sausheim;68300;9742,064328;582,030291
Schlierbach;68301;161,0216748;23,42572327
Schweighouse-Thann;68302;78,48332899;0
Schwoben;68303;11,85583071;0
Sentheim;68304;477,7434457;23,61476757
Seppois-le-Bas;68305;638,7742029;38,56281831
Seppois-le-Haut;68306;55,83577197;8,004800197
Sewen;68307;51,91686676;3,984734414
Sickert;68308;16,04517632;0
Sierentz;68309;1296,456917;84,63067153
Sigolsheim;68310;255,2968752;23,17208333
Sondernach;68311;97,48150256;8,012251149
Sondersdorf;68312;23,94732289;0
Soppe-le-Bas;68313;167,7912157;7,266096926
Soppe-le-Haut;68314;39,40376429;0
Soultz-Haut-Rhin;68315;2830,820096;164,2796881
Soultzbach-les-Bains;68316;96,60636038;3,776870748
Soultzeren;68317;135,4524036;4,066488687
Soultzmatt;68318;600,8145446;25,71890304
Spechbach-le-Bas;68319;126,0616659;7,946023169
Spechbach-le-Haut;68320;86,1107193;4
Staffelfelden;68321;316,6649909;16,07729892
Steinbach;68322;130,3041189;14,87406829
Steinbrunn-le-Bas;68323;65,40174705;0
Steinbrunn-le-Haut;68324;46,51437133;0
Steinsoultz;68325;84,4667401;0
Sternenberg;68326;11,94579744;0
Stetten;68327;20,05153035;0
Storckensohn;68328;24,2747705;0
Stosswihr;68329;271,6007141;7,974215962
Strueth;68330;31,78567691;0
Sundhoffen;68331;335,182435;46,44809683
Tagolsheim;68332;87,96696338;0
Tagsdorf;68333;61,1763561;0
Thann;68334;3993,933546;255,8727771
Thannenkirch;68335;42,83859261;4,153839953
Traubach-le-Bas;68336;160,9952649;16,21686547
Traubach-le-Haut;68337;112,1465951;0
Turckheim;68338;1222,7506;55,23049372
Ueberstrass;68340;111,3682215;11,80519545
Uffheim;68341;105,4797266;12,07398844
Uffholtz;68342;324,4495128;18,09067901
Ungersheim;68343;833,5488117;74,3170953
Urbès;68344;63,29196472;0
Urschenheim;68345;27,49362288;0
Vieux-Ferrette;68347;133,9336247;11,79381443
Vieux-Thann;68348;1763,735874;97,98207403
Village-Neuf;68349;1199,635623;53,6364013
V_gtlinshoffen;68350;91,23360343;8,04519774
Vogelgrun;68351;91,2338106;0
Volgelsheim;68352;999,8394826;24,31551153
Wahlbach;68353;45,3270057;8,21443299
Walbach;68354;88,41180129;16,073903
Waldighofen;68355;430,7574627;32,00472071
Walheim;68356;127,5072288;4
Waltenheim;68357;34,85565557;4
Wasserbourg;68358;32,00468933;0
Wattwiller;68359;219,4949117;36,34071726
Weckolsheim;68360;32,12884918;0
Wegscheid;68361;23,94782609;4
Wentzwiller;68362;45,01176358;4,140350877
Werentzhouse;68363;47,84317562;0
Westhalten;68364;192,4681657;14,61299687
Wettolsheim;68365;1628,746403;78,79792758
Wickerschwihr;68366;55,32564401;2,885484839
Widensolen;68367;76,85823497;0
Wihr-au-Val;68368;425,0049234;22,77815086
Wildenstein;68370;20,33247204;0
Willer;68371;28,02085497;0
Willer-sur-Thur;68372;137,130259;3,964191441
Winkel;68373;71,75270352;0
Wintzenheim;68374;2428,593059;145,4013204
Wittelsheim;68375;2926,001574;160,4020033
Wittenheim;68376;5513,574453;203,330559
Wittersdorf;68377;91,43630666;4,033492823
Wolfersdorf;68378;24;4
Wolfgantzen;68379;372,1456595;68,08585659
Wolschwiller;68380;65,07377017;4,077922078
Wuenheim;68381;90,12462653;4
Zaessingue;68382;10,88280119;0
Zellenberg;68383;83,39368694;4,025510204
Zillisheim;68384;363,5030955;7,412431901
Zimmerbach;68385;67,38769955;0
Zimmersheim;68386;86,1837046;3,954185022
Affoux;69001;31,58289953;0
Aigueperse;69002;35,4290963;0
Albigny-sur-Saône;69003;882,9827041;14,73384388
Alix;69004;217,5650611;7,92648148
Ambérieux;69005;386,6625085;36,62381753
Amplepuis;69006;2030,48111;79,77257488
Ampuis;69007;827,6686832;28,32513436
Ancy;69008;92,12746155;0
Anse;69009;2277,993304;160,7916461
L'Arbresle;69010;3065,557319;135,0036951
Les Ardillats;69012;72,82243367;0
Arnas;69013;2700,224461;210,7449349
Aveize;69014;492,8580225;0
Avenas;69015;33,17416107;8
Azolette;69016;11,9577167;0
Bagnols;69017;127,0334704;8,211437073
Beaujeu;69018;947,1059453;11,83405179
Belleville;69019;4138,14518;234,2903688
Belmont-d'Azergues;69020;149,0332978;8
Bessenay;69021;416,0075344;16,18658676
Bibost;69022;45,53225806;0
Blacé;69023;215,067764;3,976489148
Le Bois-d'Oingt;69024;804,6552527;60,27400993
Le Breuil;69026;91,4441334;8
Brignais;69027;6944,360019;813,9553758
Brindas;69028;1342,324061;152,1679995
Bron;69029;24915,40777;2741,343656
Brullioles;69030;159,4797965;7,704433498
Brussieu;69031;212,2516392;21,24472521
Bully;69032;534,5098112;32,46006249
Cailloux-sur-Fontaines;69033;355,7858372;55,89793903
Caluire-et-Cuire;69034;13220,03039;1651,169928
Cenves;69035;46,85162211;0
Cercié;69036;302,3307517;8,113283939
Chambost-Allières;69037;273,2064264;11,18052689
Chambost-Longessaigne;69038;116,5499865;3,737991266
Chamelet;69039;125,8040774;8,17257319
Champagne-au-Mont-d'Or;69040;4230,702609;933,1447988
La Chapelle-sur-Coise;69042;58,40453767;0
Chaponost;69043;3230,588228;297,4121698
Charbonnières-les-Bains;69044;2583,987158;400,0919745
Charentay;69045;151,8647055;10,69317558
Charly;69046;626,7597907;57,77184739
Charnay;69047;259,0488203;28,05618079
Chassagny;69048;415,3705585;24,0581199
Chasselay;69049;589,6057878;53,69967295
Châtillon;69050;554,0274704;45,62046774
Chaussan;69051;158,9412464;11,47686391
Chazay-d'Azergues;69052;824,4328336;64,80712444
Chénas;69053;145,0246319;4,067924528
Chénelette;69054;67,12899741;0
Les Chères;69055;397,0359986;51,58269857
Chessy;69056;406,8397659;27,97378177
Chevinay;69057;78,24548034;0
Chiroubles;69058;109,8252001;3,844282238
Civrieux-d'Azergues;69059;1245,315499;117,0129289
Claveisolles;69060;177,9611593;3,974166094
Cogny;69061;123,2745838;8,115732369
Coise;69062;87,47543098;0
Collonges-au-Mont-d'Or;69063;1109,058953;105,6037255
Condrieu;69064;1588,358572;101,8933334
Corcelles-en-Beaujolais;69065;141,1925842;7,659764831
Cours-la-Ville;69066;2194,89665;105,2426155
Courzieu;69067;250,8133448;3,433281315
Couzon-au-Mont-d'Or;69068;918,4279186;103,887951
Craponne;69069;3837,929274;403,2025277
Cublize;69070;279,6063903;8,154107199
Curis-au-Mont-d'Or;69071;128,1731206;22,15960246
Dardilly;69072;8083,877373;1527,275161
Dareizé;69073;64,28751213;8
Denicé;69074;175,5457994;12,34159289
Dième;69075;23,0748479;0
Dommartin;69076;643,367226;57,04472885
Dracé;69077;159,9528212;2,858739626
Duerne;69078;201,9819347;0
Échalas;69080;183,1505202;7,034941526
Écully;69081;12178,24763;3584,358492
Émeringes;69082;31,14189378;3,860869565
Éveux;69083;110,4272838;16,25828122
Fleurie;69084;395,5721224;14,64764205
Fleurieu-sur-Saône;69085;300,4967584;43,99746124
Fleurieux-sur-l'Arbresle;69086;439,6806946;56,72749143
Fontaines-Saint-Martin;69087;443,3557109;42,03125802
Fontaines-sur-Saône;69088;1390,907365;78,21920122
Francheville;69089;3878,180104;530,9696567
Frontenas;69090;187,6269702;32,28674443
Givors;69091;7709,220502;502,2142533
Gleizé;69092;2643,032629;114,4208119
Grandris;69093;333,2137372;27,20946946
Grézieu-la-Varenne;69094;1093,972884;83,40739337
Grézieu-le-Marché;69095;154,2487712;8,007889788
Grigny;69096;2960,421401;177,0589133
Les Haies;69097;104,9263873;3,898989899
Les Halles;69098;112,048742;4
Haute-Rivoire;69099;502,9314446;48,76973128
Irigny;69100;4194,54682;508,0535992
Jarnioux;69101;53,01872812;5,14044957
Joux;69102;99,9290994;4,150472258
Juliénas;69103;226,2379564;12
Jullié;69104;44;4
Lacenas;69105;155,0973866;11,99098083
Lachassagne;69106;197,0605296;32,00672111
Lamure-sur-Azergues;69107;550,7924936;37,61338612
Lancié;69108;179,9842692;9,377142654
Lantignié;69109;108,8033649;8,054254007
Larajasse;69110;407,2025464;8
Légny;69111;108,9352453;3,975562731
Lentilly;69112;1909,318184;153,5978925
Létra;69113;257,9870258;4,064
Liergues;69114;457,4382426;21,26967404
Limas;69115;2170,137548;273,9941324
Limonest;69116;7022,635113;1781,753459
Lissieu;69117;1578,9395;281,1443331
Loire-sur-Rhône;69118;638,3585989;37,37318882
Longes;69119;112,8903585;0
Longessaigne;69120;107,388202;4,004498377
Lozanne;69121;1055,17651;43,06703638
Lucenay;69122;241,1209857;24,36572244
Lyon;69123;297895,7556;53348,08518
Marchampt;69124;72,74497251;8,036036036
Marcilly-d'Azergues;69125;283,4561292;28,27492994
Marcy;69126;161,5246832;27,75561162
Marcy-l'Étoile;69127;6709,679581;1425,670082
Meaux-la-Montagne;69130;20,00596125;0
Messimy;69131;1214,754221;129,3780593
Meys;69132;273,9029395;0
Millery;69133;598,2112585;34,32190579
Moiré;69134;15,53170732;0
Monsols;69135;583,6313236;12,83088847
Montagny;69136;1141,344656;85,04378776
Montmelas-Saint-Sorlin;69137;90,35293986;0
Montromant;69138;86,5924638;7,958860631
Montrottier;69139;481,0839054;51,02546369
Morancé;69140;568,6260139;56,98444509
Mornant;69141;2545,662191;167,0153573
La Mulatière;69142;1718,804511;141,2856299
Neuville-sur-Saône;69143;3933,182193;360,2614978
Odenas;69145;211,3920778;8,243902439
Oingt;69146;81,4948658;12,04903695
Les Olmes;69147;174,1744134;8,106924478
Orliénas;69148;312,7676561;4,994123251
Oullins;69149;7422,472602;608,9875228
Ouroux;69150;68,04120219;11,95335277
Le Perréon;69151;279,8598504;17,26848671
Pierre-Bénite;69152;8802,218822;539,5250935
Poleymieux-au-Mont-d'Or;69153;534,0493604;16,42580874
Pollionnay;69154;392,4969229;13,44089897
Pomeys;69155;175,0312818;0
Pommiers;69156;332,4978856;34,86004959
Pontcharra-sur-Turdine;69157;990,0833946;75,55996936
Pont-Trambouze;69158;354,9293808;16,79091829
Pouilly-le-Monial;69159;125,8834251;0
Poule-les-Écharmeaux;69160;210,416324;0
Propières;69161;164,2258862;0
Quincié-en-Beaujolais;69162;483,7904153;18,63672027
Quincieux;69163;899,480853;72,80885273
Ranchal;69164;52,62297311;0
Régnié-Durette;69165;296,7839413;0
Riverie;69166;86,316206;3,894179099
Rivolet;69167;136,281409;0
Rochetaillée-sur-Saône;69168;215,1751115;21,26056161
Ronno;69169;74,62703823;4,239090832
Rontalon;69170;175,1581905;19,84266489
Sain-Bel;69171;579,0318504;51,06958356
Salles-Arbuissonnas-en-Beaujolais;69172;116,3160807;7,87363305
Sarcey;69173;325,9433445;16,54699878
Les Sauvages;69174;272,6313587;15,46122793
Savigny;69175;858,5909758;50,82605386
Soucieu-en-Jarrest;69176;730,1240648;57,37164853
Sourcieux-les-Mines;69177;188,7953193;3,893033698
Souzy;69178;159,4866352;15,90067992
Saint-Andéol-le-Château;69179;249,2552756;28,20477821
Saint-André-la-Côte;69180;43,97281922;4,014285714
Saint-Appolinaire;69181;223,8901146;12,83984678
Saint-Bonnet-des-Bruyères;69182;135,4936671;20,02528765
Saint-Bonnet-le-Troncy;69183;48,92048858;0
Sainte-Catherine;69184;170,0792182;8,075221239
Saint-Christophe;69185;44,43096664;0
Saint-Clément-de-Vers;69186;51,24144609;0
Saint-Clément-les-Places;69187;181,4172755;12,912842
Saint-Clément-sur-Valsonne;69188;156,3662642;7,18720045
Sainte-Colombe;69189;699,8268058;26,24086812
Sainte-Consorce;69190;542,3658231;64,33919347
Saint-Cyr-au-Mont-d'Or;69191;2171,657326;375,6916672
Saint-Cyr-le-Chatoux;69192;15,885744;0
Saint-Cyr-sur-le-Rhône;69193;165,3715958;15,84422768
Saint-Didier-au-Mont-d'Or;69194;2381,614136;558,7431434
Saint-Didier-sous-Riverie;69195;197,6290132;8
Saint-Didier-sur-Beaujeu;69196;132,0902414;0
Saint-Étienne-des-Oullières;69197;353,9861581;24,67009889
Saint-Étienne-la-Varenne;69198;128,7070592;0
Saint-Fons;69199;7393,122052;774,6106611
Saint-Forgeux;69200;253,1324694;0
Sainte-Foy-l'Argentière;69201;1057,354396;35,54508818
Sainte-Foy-lès-Lyon;69202;5237,012996;517,4533651
Saint-Genis-l'Argentière;69203;176,5379905;21,39569573
Saint-Genis-Laval;69204;9786,839613;871,3691157
Saint-Genis-les-Ollières;69205;943,9451872;150,266937
Saint-Georges-de-Reneins;69206;1644,654703;88,68214795
Saint-Germain-au-Mont-d'Or;69207;455,3723635;50,43721017
Saint-Germain-Nuelles;69208;951,3636521;139,5964111
Saint-Igny-de-Vers;69209;156,2357318;7,984887775
Saint-Jacques-des-Arrêts;69210;36,71877144;0
Saint-Jean-d'Ardières;69211;1558,494644;113,8577139
Saint-Jean-des-Vignes;69212;43,42411579;0
Saint-Jean-de-Touslas;69213;79,93357102;0
Saint-Jean-la-Bussière;69214;263,848462;8,345246174
Saint-Julien;69215;119,4699092;3,998367443
Saint-Julien-sur-Bibost;69216;94,4682268;0
Saint-Just-d'Avray;69217;130,2638841;4,0158317
Saint-Lager;69218;335,3388587;20,17156949
Saint-Laurent-d'Agny;69219;572,4391379;40,90166349
Saint-Laurent-de-Chamousset;69220;1188,488504;66,37923077
Saint-Laurent-de-Vaux;69221;41,57819236;4
Saint-Laurent-d'Oingt;69222;151,7960501;11,85026153
Saint-Loup;69223;597,961049;23,09409079
Saint-Mamert;69224;16,1733977;0
Saint-Marcel-l'Éclairé;69225;72,00713787;4,150472258
Saint-Martin-en-Haut;69227;1380,440903;29,63466145
Saint-Maurice-sur-Dargoire;69228;641,948774;16,25615365
Saint-Nizier-d'Azergues;69229;134,4442717;12,94973569
Sainte-Paule;69230;47,69707205;3,821958457
Saint-Pierre-la-Palud;69231;466,8752853;82,71178528
Saint-Romain-au-Mont-d'Or;69233;329,1412387;54,33330026
Saint-Romain-de-Popey;69234;423,316818;29,2544897
Saint-Romain-en-Gal;69235;873,8851984;84,14913178
Saint-Romain-en-Gier;69236;104,4657614;4,037189183
Saint-Sorlin;69237;79,53723016;11,70341371
Saint-Symphorien-sur-Coise;69238;2124,954676;54,45089666
Saint-Vérand;69239;174,7603404;8
Saint-Vincent-de-Reins;69240;264,597374;14,29607723
Taluyers;69241;791,8045891;86,22871037
Taponas;69242;156,0701303;0
Tarare;69243;5003,20285;285,0859616
Tassin-la-Demi-Lune;69244;6170,090183;1035,625137
Ternand;69245;152,5984881;3,821958457
Theizé;69246;337,5440067;15,8272338
Thel;69247;103,2669749;0
Thizy-les-Bourgs;69248;2755,047211;89,05580203
Thurins;69249;666,9161291;42,85874344
La Tour-de-Salvagny;69250;1333,202061;223,2106534
Trades;69251;40,30306772;0
Trèves;69252;64,74889861;0
Tupin-et-Semons;69253;97,74911845;10,62223159
Valsonne;69254;173,2732084;7,914510686
Vaugneray;69255;1709,155569;114,7927837
Vaulx-en-Velin;69256;19641,0535;1853,471179
Vaux-en-Beaujolais;69257;116,995566;4
Vauxrenard;69258;71,99282333;0
Vénissieux;69259;28243,12531;3060,395818
Vernaison;69260;1302,378624;143,6512567
